Name,Description,IP,FQDN,MAC,Non-Computing,STIGs,Labels,Metadata
Asset 1731,Asset1731 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1731
Label1731","{""key:1"":""value:1""}"
Asset 1732,Asset1732 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1732
Label1732","{""key:2"":""value:2""}"
Asset 1733,Asset1733 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1733
Label1733","{""key:3"":""value:3""}"
Asset 1734,Asset1734 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1734
Label1734","{""key:4"":""value:4""}"
Asset 1735,Asset1735 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1735
Label1735","{""key:5"":""value:5""}"
Asset 1736,Asset1736 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1736
Label1736","{""key:6"":""value:6""}"
Asset 1737,Asset1737 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1737
Label1737","{""key:7"":""value:7""}"
Asset 1738,Asset1738 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1738
Label1738","{""key:8"":""value:8""}"
Asset 1739,Asset1739 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1739
Label1739","{""key:9"":""value:9""}"
Asset 1740,Asset1740 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1740
Label1740","{""key:0"":""value:0""}"
Asset 1741,Asset1741 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1741
Label1741","{""key:1"":""value:1""}"
Asset 1742,Asset1742 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1742
Label1742","{""key:2"":""value:2""}"
Asset 1743,Asset1743 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1743
Label1743","{""key:3"":""value:3""}"
Asset 1744,Asset1744 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1744
Label1744","{""key:4"":""value:4""}"
Asset 1745,Asset1745 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1745
Label1745","{""key:5"":""value:5""}"
Asset 1746,Asset1746 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1746
Label1746","{""key:6"":""value:6""}"
Asset 1747,Asset1747 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1747
Label1747","{""key:7"":""value:7""}"
Asset 1748,Asset1748 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1748
Label1748","{""key:8"":""value:8""}"
Asset 1749,Asset1749 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1749
Label1749","{""key:9"":""value:9""}"
Asset 1750,Asset1750 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1750
Label1750","{""key:0"":""value:0""}"
Asset 1751,Asset1751 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1751
Label1751","{""key:1"":""value:1""}"
Asset 1752,Asset1752 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1752
Label1752","{""key:2"":""value:2""}"
Asset 1753,Asset1753 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1753
Label1753","{""key:3"":""value:3""}"
Asset 1754,Asset1754 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1754
Label1754","{""key:4"":""value:4""}"
Asset 1755,Asset1755 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1755
Label1755","{""key:5"":""value:5""}"
Asset 1756,Asset1756 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1756
Label1756","{""key:6"":""value:6""}"
Asset 1757,Asset1757 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1757
Label1757","{""key:7"":""value:7""}"
Asset 1758,Asset1758 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1758
Label1758","{""key:8"":""value:8""}"
Asset 1759,Asset1759 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1759
Label1759","{""key:9"":""value:9""}"
Asset 1760,Asset1760 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1760
Label1760","{""key:0"":""value:0""}"
Asset 1761,Asset1761 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1761
Label1761","{""key:1"":""value:1""}"
Asset 1762,Asset1762 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1762
Label1762","{""key:2"":""value:2""}"
Asset 1763,Asset1763 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1763
Label1763","{""key:3"":""value:3""}"
Asset 1764,Asset1764 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1764
Label1764","{""key:4"":""value:4""}"
Asset 1765,Asset1765 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1765
Label1765","{""key:5"":""value:5""}"
Asset 1766,Asset1766 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1766
Label1766","{""key:6"":""value:6""}"
Asset 1767,Asset1767 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1767
Label1767","{""key:7"":""value:7""}"
Asset 1768,Asset1768 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1768
Label1768","{""key:8"":""value:8""}"
Asset 1769,Asset1769 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1769
Label1769","{""key:9"":""value:9""}"
Asset 1770,Asset1770 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1770
Label1770","{""key:0"":""value:0""}"
Asset 1771,Asset1771 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1771
Label1771","{""key:1"":""value:1""}"
Asset 1772,Asset1772 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1772
Label1772","{""key:2"":""value:2""}"
Asset 1773,Asset1773 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1773
Label1773","{""key:3"":""value:3""}"
Asset 1774,Asset1774 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1774
Label1774","{""key:4"":""value:4""}"
Asset 1775,Asset1775 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1775
Label1775","{""key:5"":""value:5""}"
Asset 1776,Asset1776 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1776
Label1776","{""key:6"":""value:6""}"
Asset 1777,Asset1777 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1777
Label1777","{""key:7"":""value:7""}"
Asset 1778,Asset1778 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1778
Label1778","{""key:8"":""value:8""}"
Asset 1779,Asset1779 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1779
Label1779","{""key:9"":""value:9""}"
Asset 1780,Asset1780 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1780
Label1780","{""key:0"":""value:0""}"
Asset 1781,Asset1781 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1781
Label1781","{""key:1"":""value:1""}"
Asset 1782,Asset1782 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1782
Label1782","{""key:2"":""value:2""}"
Asset 1783,Asset1783 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1783
Label1783","{""key:3"":""value:3""}"
Asset 1784,Asset1784 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1784
Label1784","{""key:4"":""value:4""}"
Asset 1785,Asset1785 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1785
Label1785","{""key:5"":""value:5""}"
Asset 1786,Asset1786 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1786
Label1786","{""key:6"":""value:6""}"
Asset 1787,Asset1787 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1787
Label1787","{""key:7"":""value:7""}"
Asset 1788,Asset1788 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1788
Label1788","{""key:8"":""value:8""}"
Asset 1789,Asset1789 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1789
Label1789","{""key:9"":""value:9""}"
Asset 1790,Asset1790 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1790
Label1790","{""key:0"":""value:0""}"
Asset 1791,Asset1791 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1791
Label1791","{""key:1"":""value:1""}"
Asset 1792,Asset1792 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1792
Label1792","{""key:2"":""value:2""}"
Asset 1793,Asset1793 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1793
Label1793","{""key:3"":""value:3""}"
Asset 1794,Asset1794 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1794
Label1794","{""key:4"":""value:4""}"
Asset 1795,Asset1795 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1795
Label1795","{""key:5"":""value:5""}"
Asset 1796,Asset1796 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1796
Label1796","{""key:6"":""value:6""}"
Asset 1797,Asset1797 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1797
Label1797","{""key:7"":""value:7""}"
Asset 1798,Asset1798 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1798
Label1798","{""key:8"":""value:8""}"
Asset 1799,Asset1799 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1799
Label1799","{""key:9"":""value:9""}"
Asset 1800,Asset1800 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1800
Label1800","{""key:0"":""value:0""}"
Asset 1801,Asset1801 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1801
Label1801","{""key:1"":""value:1""}"
Asset 1802,Asset1802 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1802
Label1802","{""key:2"":""value:2""}"
Asset 1803,Asset1803 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1803
Label1803","{""key:3"":""value:3""}"
Asset 1804,Asset1804 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1804
Label1804","{""key:4"":""value:4""}"
Asset 1805,Asset1805 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1805
Label1805","{""key:5"":""value:5""}"
Asset 1806,Asset1806 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1806
Label1806","{""key:6"":""value:6""}"
Asset 1807,Asset1807 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1807
Label1807","{""key:7"":""value:7""}"
Asset 1808,Asset1808 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1808
Label1808","{""key:8"":""value:8""}"
Asset 1809,Asset1809 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1809
Label1809","{""key:9"":""value:9""}"
Asset 1810,Asset1810 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1810
Label1810","{""key:0"":""value:0""}"
Asset 1811,Asset1811 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1811
Label1811","{""key:1"":""value:1""}"
Asset 1812,Asset1812 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1812
Label1812","{""key:2"":""value:2""}"
Asset 1813,Asset1813 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1813
Label1813","{""key:3"":""value:3""}"
Asset 1814,Asset1814 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1814
Label1814","{""key:4"":""value:4""}"
Asset 1815,Asset1815 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1815
Label1815","{""key:5"":""value:5""}"
Asset 1816,Asset1816 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1816
Label1816","{""key:6"":""value:6""}"
Asset 1817,Asset1817 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1817
Label1817","{""key:7"":""value:7""}"
Asset 1818,Asset1818 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1818
Label1818","{""key:8"":""value:8""}"
Asset 1819,Asset1819 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1819
Label1819","{""key:9"":""value:9""}"
Asset 1820,Asset1820 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1820
Label1820","{""key:0"":""value:0""}"
Asset 1821,Asset1821 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1821
Label1821","{""key:1"":""value:1""}"
Asset 1822,Asset1822 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1822
Label1822","{""key:2"":""value:2""}"
Asset 1823,Asset1823 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1823
Label1823","{""key:3"":""value:3""}"
Asset 1824,Asset1824 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1824
Label1824","{""key:4"":""value:4""}"
Asset 1825,Asset1825 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1825
Label1825","{""key:5"":""value:5""}"
Asset 1826,Asset1826 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1826
Label1826","{""key:6"":""value:6""}"
Asset 1827,Asset1827 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1827
Label1827","{""key:7"":""value:7""}"
Asset 1828,Asset1828 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1828
Label1828","{""key:8"":""value:8""}"
Asset 1829,Asset1829 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1829
Label1829","{""key:9"":""value:9""}"
Asset 1830,Asset1830 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1830
Label1830","{""key:0"":""value:0""}"
Asset 1831,Asset1831 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1831
Label1831","{""key:1"":""value:1""}"
Asset 1832,Asset1832 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1832
Label1832","{""key:2"":""value:2""}"
Asset 1833,Asset1833 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1833
Label1833","{""key:3"":""value:3""}"
Asset 1834,Asset1834 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1834
Label1834","{""key:4"":""value:4""}"
Asset 1835,Asset1835 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1835
Label1835","{""key:5"":""value:5""}"
Asset 1836,Asset1836 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1836
Label1836","{""key:6"":""value:6""}"
Asset 1837,Asset1837 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1837
Label1837","{""key:7"":""value:7""}"
Asset 1838,Asset1838 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1838
Label1838","{""key:8"":""value:8""}"
Asset 1839,Asset1839 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1839
Label1839","{""key:9"":""value:9""}"
Asset 1840,Asset1840 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1840
Label1840","{""key:0"":""value:0""}"
Asset 1841,Asset1841 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1841
Label1841","{""key:1"":""value:1""}"
Asset 1842,Asset1842 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1842
Label1842","{""key:2"":""value:2""}"
Asset 1843,Asset1843 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1843
Label1843","{""key:3"":""value:3""}"
Asset 1844,Asset1844 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1844
Label1844","{""key:4"":""value:4""}"
Asset 1845,Asset1845 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1845
Label1845","{""key:5"":""value:5""}"
Asset 1846,Asset1846 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1846
Label1846","{""key:6"":""value:6""}"
Asset 1847,Asset1847 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1847
Label1847","{""key:7"":""value:7""}"
Asset 1848,Asset1848 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1848
Label1848","{""key:8"":""value:8""}"
Asset 1849,Asset1849 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1849
Label1849","{""key:9"":""value:9""}"
Asset 1850,Asset1850 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1850
Label1850","{""key:0"":""value:0""}"
Asset 1851,Asset1851 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1851
Label1851","{""key:1"":""value:1""}"
Asset 1852,Asset1852 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1852
Label1852","{""key:2"":""value:2""}"
Asset 1853,Asset1853 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1853
Label1853","{""key:3"":""value:3""}"
Asset 1854,Asset1854 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1854
Label1854","{""key:4"":""value:4""}"
Asset 1855,Asset1855 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1855
Label1855","{""key:5"":""value:5""}"
Asset 1856,Asset1856 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1856
Label1856","{""key:6"":""value:6""}"
Asset 1857,Asset1857 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1857
Label1857","{""key:7"":""value:7""}"
Asset 1858,Asset1858 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1858
Label1858","{""key:8"":""value:8""}"
Asset 1859,Asset1859 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1859
Label1859","{""key:9"":""value:9""}"
Asset 1860,Asset1860 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1860
Label1860","{""key:0"":""value:0""}"
Asset 1861,Asset1861 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1861
Label1861","{""key:1"":""value:1""}"
Asset 1862,Asset1862 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1862
Label1862","{""key:2"":""value:2""}"
Asset 1863,Asset1863 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1863
Label1863","{""key:3"":""value:3""}"
Asset 1864,Asset1864 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1864
Label1864","{""key:4"":""value:4""}"
Asset 1865,Asset1865 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1865
Label1865","{""key:5"":""value:5""}"
Asset 1866,Asset1866 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1866
Label1866","{""key:6"":""value:6""}"
Asset 1867,Asset1867 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1867
Label1867","{""key:7"":""value:7""}"
Asset 1868,Asset1868 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1868
Label1868","{""key:8"":""value:8""}"
Asset 1869,Asset1869 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1869
Label1869","{""key:9"":""value:9""}"
Asset 1870,Asset1870 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1870
Label1870","{""key:0"":""value:0""}"
Asset 1871,Asset1871 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1871
Label1871","{""key:1"":""value:1""}"
Asset 1872,Asset1872 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1872
Label1872","{""key:2"":""value:2""}"
Asset 1873,Asset1873 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1873
Label1873","{""key:3"":""value:3""}"
